"trade_id","edge_id","symbol","timeframe","strategy","params","entry_time","entry_action","entry_price","entry_reason","stop_reference","stop_reason","target_atr","target_rr","target_reason","exit_time","exit_price","exit_reason","pnl","result","payoff_context","mode","real_orders"
"USDJPY_D1_EMA_CROSS_9,34_673_736","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2023-04-18 00:00:00","BUY","134.463","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","129.64","stop técnico baseado em swing low anterior + volatilidade ATR14=1.315429","137.093857","144.109","target calculado por confluência: 2x ATR (137.093857) + RR 2:1 baseado no swing/stop (144.109)","2023-07-14 00:00:00","138.028","saída por sinal oposto: novo cruzamento SELL em 2023-07-13 00:00:00","3.565","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2475_2519","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-01-23 12:00:00","SELL","158.002","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","159.224","stop técnico baseado em swing high anterior + volatilidade ATR14=0.320857","157.360286","155.558","target calculado por confluência: 2x ATR (157.360286) + RR 2:1 baseado no swing/stop (155.558)","2026-01-27 08:00:00","154.498","saída por sinal oposto: novo cruzamento BUY em 2026-01-27 07:00:00","3.504","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2736_2815","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-02-09 09:00:00","SELL","156.521","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","157.659","stop técnico baseado em swing high anterior + volatilidade ATR14=0.310357","155.900286","154.245","target calculado por confluência: 2x ATR (155.900286) + RR 2:1 baseado no swing/stop (154.245)","2026-02-12 16:00:00","153.265","saída por sinal oposto: novo cruzamento BUY em 2026-02-12 15:00:00","3.256","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2588_2702","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-01-30 05:00:00","BUY","153.797","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","152.682","stop técnico baseado em swing low anterior + volatilidade ATR14=0.317214","154.431429","156.027","target calculado por confluência: 2x ATR (154.431429) + RR 2:1 baseado no swing/stop (156.027)","2026-02-05 23:00:00","157.043","saída por sinal oposto: novo cruzamento SELL em 2026-02-05 22:00:00","3.246","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1336_1439","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-11-17 01:00:00","BUY","154.512","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","153.616","stop técnico baseado em swing low anterior + volatilidade ATR14=0.233","154.978","156.304","target calculado por confluência: 2x ATR (154.978) + RR 2:1 baseado no swing/stop (156.304)","2025-11-21 08:00:00","157.225","saída por sinal oposto: novo cruzamento SELL em 2025-11-21 07:00:00","2.713","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_856_992","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-10-17 23:00:00","BUY","150.48","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","149.378","stop técnico baseado em swing low anterior + volatilidade ATR14=0.2635","151.007","152.684","target calculado por confluência: 2x ATR (151.007) + RR 2:1 baseado no swing/stop (152.684)","2025-10-27 16:00:00","153.108","saída por sinal oposto: novo cruzamento SELL em 2025-10-27 15:00:00","2.628","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_496_591","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-09-26 23:00:00","SELL","149.505","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","149.954","stop técnico baseado em swing high anterior + volatilidade ATR14=0.161286","149.182429","148.607","target calculado por confluência: 2x ATR (149.182429) + RR 2:1 baseado no swing/stop (148.607)","2025-10-02 22:00:00","147.211","saída por sinal oposto: novo cruzamento BUY em 2025-10-02 21:00:00","2.294","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_832_868","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2023-11-27 00:00:00","SELL","149.366","EMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","151.906","stop técnico baseado em swing high anterior + volatilidade ATR14=1.099429","147.167143","144.286","target calculado por confluência: 2x ATR (147.167143) + RR 2:1 baseado no swing/stop (144.286)","2024-01-17 00:00:00","147.182","saída por sinal oposto: novo cruzamento BUY em 2024-01-16 00:00:00","2.184","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_267_317","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2021-09-27 00:00:00","BUY","110.676","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","109.113","stop técnico baseado em swing low anterior + volatilidade ATR14=0.557571","111.791143","113.802","target calculado por confluência: 2x ATR (111.791143) + RR 2:1 baseado no swing/stop (113.802)","2021-12-06 00:00:00","112.835","saída por sinal oposto: novo cruzamento SELL em 2021-12-03 00:00:00","2.159","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4283_4456","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-05-11 04:00:00","BUY","156.937","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","156.415","stop técnico baseado em swing low anterior + volatilidade ATR14=0.165786","157.268571","157.981","target calculado por confluência: 2x ATR (157.268571) + RR 2:1 baseado no swing/stop (157.981)","2026-05-20 09:00:00","158.973","saída por sinal oposto: novo cruzamento SELL em 2026-05-20 08:00:00","2.036","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1036_1094","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-10-29 12:00:00","BUY","152.231","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","151.539","stop técnico baseado em swing low anterior + volatilidade ATR14=0.259786","152.750571","153.615","target calculado por confluência: 2x ATR (152.750571) + RR 2:1 baseado no swing/stop (153.615)","2025-10-31 22:00:00","154.108","saída por sinal oposto: novo cruzamento SELL em 2025-10-31 21:00:00","1.877","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2196_2310","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-01-07 21:00:00","BUY","156.695","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","156.294","stop técnico baseado em swing low anterior + volatilidade ATR14=0.151214","156.997429","157.497","target calculado por confluência: 2x ATR (156.997429) + RR 2:1 baseado no swing/stop (157.497)","2026-01-14 15:00:00","158.552","saída por sinal oposto: novo cruzamento SELL em 2026-01-14 14:00:00","1.857","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"XAUUSD_D1_EMA_CROSS_9,34_297_324","XAUUSD_D1_EMA_CROSS_9,34","XAUUSD","D1","EMA_CROSS","9,34","2021-10-22 00:00:00","BUY","1783.37","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","1721.65","stop técnico baseado em swing low anterior + volatilidade ATR14=20.459286","1824.288571","1906.81","target calculado por confluência: 2x ATR (1824.288571) + RR 2:1 baseado no swing/stop (1906.81)","2021-11-30 00:00:00","1785.12","saída por sinal oposto: novo cruzamento SELL em 2021-11-29 00:00:00","1.75","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_433_496","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-09-24 08:00:00","BUY","147.903","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","147.46","stop técnico baseado em swing low anterior + volatilidade ATR14=0.144286","148.191571","148.789","target calculado por confluência: 2x ATR (148.191571) + RR 2:1 baseado no swing/stop (148.789)","2025-09-26 23:00:00","149.505","saída por sinal oposto: novo cruzamento SELL em 2025-09-26 22:00:00","1.602","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1106_1139","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2024-12-16 00:00:00","BUY","153.561","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","148.64","stop técnico baseado em swing low anterior + volatilidade ATR14=1.566429","156.693857","163.403","target calculado por confluência: 2x ATR (156.693857) + RR 2:1 baseado no swing/stop (163.403)","2025-01-30 00:00:00","155.146","saída por sinal oposto: novo cruzamento SELL em 2025-01-29 00:00:00","1.585","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2892_2967","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-02-17 21:00:00","BUY","153.354","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","152.699","stop técnico baseado em swing low anterior + volatilidade ATR14=0.266429","153.886857","154.664","target calculado por confluência: 2x ATR (153.886857) + RR 2:1 baseado no swing/stop (154.664)","2026-02-23 00:00:00","154.847","saída por sinal oposto: novo cruzamento SELL em 2026-02-20 23:00:00","1.493","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3075_3139","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-02-27 17:00:00","BUY","156.176","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","155.536","stop técnico baseado em swing low anterior + volatilidade ATR14=0.224143","156.624286","157.456","target calculado por confluência: 2x ATR (156.624286) + RR 2:1 baseado no swing/stop (157.456)","2026-03-04 09:00:00","157.434","saída por sinal oposto: novo cruzamento SELL em 2026-03-04 08:00:00","1.258","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3252_3332","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-03-11 02:00:00","BUY","158.108","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","157.274","stop técnico baseado em swing low anterior + volatilidade ATR14=0.210929","158.529857","159.776","target calculado por confluência: 2x ATR (158.529857) + RR 2:1 baseado no swing/stop (159.776)","2026-03-16 11:00:00","159.348","saída por sinal oposto: novo cruzamento SELL em 2026-03-16 10:00:00","1.24","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1688_1763","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-12-05 17:00:00","BUY","155.21","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","154.341","stop técnico baseado em swing low anterior + volatilidade ATR14=0.211","155.632","156.948","target calculado por confluência: 2x ATR (155.632) + RR 2:1 baseado no swing/stop (156.948)","2025-12-10 20:00:00","156.307","saída por sinal oposto: novo cruzamento SELL em 2025-12-10 19:00:00","1.097","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3570_3634","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-03-30 11:00:00","SELL","159.777","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","160.459","stop técnico baseado em swing high anterior + volatilidade ATR14=0.212643","159.351714","158.413","target calculado por confluência: 2x ATR (159.351714) + RR 2:1 baseado no swing/stop (158.413)","2026-04-02 03:00:00","158.714","saída por sinal oposto: novo cruzamento BUY em 2026-04-02 02:00:00","1.063","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_330_378","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-09-18 01:00:00","BUY","146.929","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","145.482","stop técnico baseado em swing low anterior + volatilidade ATR14=0.27","147.469","149.823","target calculado por confluência: 2x ATR (147.469) + RR 2:1 baseado no swing/stop (149.823)","2025-09-22 01:00:00","147.906","saída por sinal oposto: novo cruzamento SELL em 2025-09-22 00:00:00","0.977","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3205_3206","XAUUSD_M30_SMA_CROSS_20,50","XAUUSD","M30","SMA_CROSS","20,50","2026-04-24 02:30:00","BUY","4694.49","SMA_CROSS 20,50 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","4664.33","stop técnico baseado em swing low anterior + volatilidade ATR14=16.535714","4727.561429","4754.81","target calculado por confluência: 2x ATR (4727.561429) + RR 2:1 baseado no swing/stop (4754.81)","2026-04-24 03:00:00","4695.43","saída por sinal oposto: novo cruzamento SELL em 2026-04-24 02:30:00","0.94","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1056_1097","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2024-10-07 00:00:00","BUY","148.639","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","139.578","stop técnico baseado em swing low anterior + volatilidade ATR14=2.182929","153.004857","166.761","target calculado por confluência: 2x ATR (153.004857) + RR 2:1 baseado no swing/stop (166.761)","2024-12-03 00:00:00","149.567","saída por sinal oposto: novo cruzamento SELL em 2024-12-02 00:00:00","0.928","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_2995_3046","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-02-24 04:00:00","BUY","154.977","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","154.221","stop técnico baseado em swing low anterior + volatilidade ATR14=0.212357","155.401714","156.489","target calculado por confluência: 2x ATR (155.401714) + RR 2:1 baseado no swing/stop (156.489)","2026-02-26 07:00:00","155.903","saída por sinal oposto: novo cruzamento SELL em 2026-02-26 06:00:00","0.926","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_773_825","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-10-14 12:00:00","SELL","151.975","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","152.613","stop técnico baseado em swing high anterior + volatilidade ATR14=0.215","151.545","150.699","target calculado por confluência: 2x ATR (151.545) + RR 2:1 baseado no swing/stop (150.699)","2025-10-16 16:00:00","151.096","saída por sinal oposto: novo cruzamento BUY em 2025-10-16 15:00:00","0.879","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1918_1954","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-12-19 07:00:00","BUY","156.07","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","155.283","stop técnico baseado em swing low anterior + volatilidade ATR14=0.202071","156.474143","157.644","target calculado por confluência: 2x ATR (156.474143) + RR 2:1 baseado no swing/stop (157.644)","2025-12-22 19:00:00","156.939","saída por sinal oposto: novo cruzamento SELL em 2025-12-22 18:00:00","0.869","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3483_3570","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-03-24 19:00:00","BUY","158.918","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","158.257","stop técnico baseado em swing low anterior + volatilidade ATR14=0.185571","159.289143","160.24","target calculado por confluência: 2x ATR (159.289143) + RR 2:1 baseado no swing/stop (160.24)","2026-03-30 11:00:00","159.777","saída por sinal oposto: novo cruzamento SELL em 2026-03-30 10:00:00","0.859","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1419_1464","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2026-03-02 00:00:00","BUY","155.904","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","152.27","stop técnico baseado em swing low anterior + volatilidade ATR14=1.318357","158.540714","163.172","target calculado por confluência: 2x ATR (158.540714) + RR 2:1 baseado no swing/stop (163.172)","2026-05-04 00:00:00","156.705","saída por sinal oposto: novo cruzamento SELL em 2026-05-01 00:00:00","0.801","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3634_3691","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-04-02 03:00:00","BUY","158.714","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","158.274","stop técnico baseado em swing low anterior + volatilidade ATR14=0.207214","159.128429","159.594","target calculado por confluência: 2x ATR (159.128429) + RR 2:1 baseado no swing/stop (159.594)","2026-04-06 12:00:00","159.386","saída por sinal oposto: novo cruzamento SELL em 2026-04-06 11:00:00","0.672","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1954_2011","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-12-22 19:00:00","SELL","156.939","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","157.774","stop técnico baseado em swing high anterior + volatilidade ATR14=0.188714","156.561571","155.269","target calculado por confluência: 2x ATR (156.561571) + RR 2:1 baseado no swing/stop (155.269)","2025-12-26 04:00:00","156.282","saída por sinal oposto: novo cruzamento BUY em 2025-12-26 03:00:00","0.657","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1763_1801","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-12-10 20:00:00","SELL","156.307","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","156.939","stop técnico baseado em swing high anterior + volatilidade ATR14=0.1365","156.034","155.043","target calculado por confluência: 2x ATR (156.034) + RR 2:1 baseado no swing/stop (155.043)","2025-12-12 10:00:00","155.651","saída por sinal oposto: novo cruzamento BUY em 2025-12-12 09:00:00","0.656","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4642_4706","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-06-01 03:00:00","BUY","159.36","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","159.098","stop técnico baseado em swing low anterior + volatilidade ATR14=0.087643","159.535286","159.884","target calculado por confluência: 2x ATR (159.535286) + RR 2:1 baseado no swing/stop (159.884)","2026-06-03 19:00:00","159.968","saída por sinal oposto: novo cruzamento SELL em 2026-06-03 18:00:00","0.608","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3757_3824","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-04-09 06:00:00","BUY","158.716","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","157.887","stop técnico baseado em swing low anterior + volatilidade ATR14=0.211","159.138","160.374","target calculado por confluência: 2x ATR (159.138) + RR 2:1 baseado no swing/stop (160.374)","2026-04-14 01:00:00","159.317","saída por sinal oposto: novo cruzamento SELL em 2026-04-14 00:00:00","0.601","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_267_330","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-09-15 10:00:00","SELL","147.528","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","148.068","stop técnico baseado em swing high anterior + volatilidade ATR14=0.135214","147.257571","146.448","target calculado por confluência: 2x ATR (147.257571) + RR 2:1 baseado no swing/stop (146.448)","2025-09-18 01:00:00","146.929","saída por sinal oposto: novo cruzamento BUY em 2025-09-18 00:00:00","0.599","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1214_1258","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-11-07 23:00:00","BUY","153.429","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","152.859","stop técnico baseado em swing low anterior + volatilidade ATR14=0.2315","153.892","154.569","target calculado por confluência: 2x ATR (153.892) + RR 2:1 baseado no swing/stop (154.569)","2025-11-11 19:00:00","154.0","saída por sinal oposto: novo cruzamento SELL em 2025-11-11 18:00:00","0.571","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3928_4033","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-04-20 09:00:00","BUY","158.947","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","157.588","stop técnico baseado em swing low anterior + volatilidade ATR14=0.198643","159.344286","161.665","target calculado por confluência: 2x ATR (159.344286) + RR 2:1 baseado no swing/stop (161.665)","2026-04-24 18:00:00","159.512","saída por sinal oposto: novo cruzamento SELL em 2026-04-24 17:00:00","0.565","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1630_1677","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-12-03 07:00:00","SELL","155.661","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","156.177","stop técnico baseado em swing high anterior + volatilidade ATR14=0.153643","155.353714","154.629","target calculado por confluência: 2x ATR (155.353714) + RR 2:1 baseado no swing/stop (154.629)","2025-12-05 06:00:00","155.121","saída por sinal oposto: novo cruzamento BUY em 2025-12-05 05:00:00","0.54","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_1002_1036","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2025-10-28 02:00:00","SELL","152.699","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","153.254","stop técnico baseado em swing high anterior + volatilidade ATR14=0.1785","152.342","151.589","target calculado por confluência: 2x ATR (152.342) + RR 2:1 baseado no swing/stop (151.589)","2025-10-29 12:00:00","152.231","saída por sinal oposto: novo cruzamento BUY em 2025-10-29 11:00:00","0.468","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4551_4608","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-05-26 08:00:00","BUY","159.002","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","158.816","stop técnico baseado em swing low anterior + volatilidade ATR14=0.051214","159.104429","159.374","target calculado por confluência: 2x ATR (159.104429) + RR 2:1 baseado no swing/stop (159.374)","2026-05-28 17:00:00","159.452","saída por sinal oposto: novo cruzamento SELL em 2026-05-28 16:00:00","0.45","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_D1_EMA_CROSS_9,34_1252_1303","USDJPY_D1_EMA_CROSS_9,34","USDJPY","D1","EMA_CROSS","9,34","2025-07-08 00:00:00","BUY","145.995","EMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","142.673","stop técnico baseado em swing low anterior + volatilidade ATR14=1.309929","148.614857","152.639","target calculado por confluência: 2x ATR (148.614857) + RR 2:1 baseado no swing/stop (152.639)","2025-09-17 00:00:00","146.443","saída por sinal oposto: novo cruzamento SELL em 2025-09-16 00:00:00","0.448","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_3824_3860","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-04-14 01:00:00","SELL","159.317","SMA_CROSS 9,34 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte","159.86","stop técnico baseado em swing high anterior + volatilidade ATR14=0.157429","159.002143","158.231","target calculado por confluência: 2x ATR (159.002143) + RR 2:1 baseado no swing/stop (158.231)","2026-04-15 13:00:00","158.897","saída por sinal oposto: novo cruzamento BUY em 2026-04-15 12:00:00","0.42","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
"USDJPY_H1_SMA_CROSS_9,34_4247_4276","USDJPY_H1_SMA_CROSS_9,34","USDJPY","H1","SMA_CROSS","9,34","2026-05-07 16:00:00","BUY","156.284","SMA_CROSS 9,34 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte","156.021","stop técnico baseado em swing low anterior + volatilidade ATR14=0.191714","156.667429","156.81","target calculado por confluência: 2x ATR (156.667429) + RR 2:1 baseado no swing/stop (156.81)","2026-05-08 21:00:00","156.689","saída por sinal oposto: novo cruzamento SELL em 2026-05-08 20:00:00","0.405","WIN","trade positivo contribui para payoff","PAPER_ONLY","FORBIDDEN"
