"trade_id","symbol","timeframe","action","result","pnl","mtf_alignment","target_model","recommended_rr","target_reason","decision","mode","real_orders"
"XAUUSD_M30_SMA_CROSS_20,50_2171_2223","XAUUSD","M30","SELL","WIN","173.98","75","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2223_2249","XAUUSD","M30","BUY","LOSS","-3.45","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2249_2260","XAUUSD","M30","SELL","LOSS","-8.45","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2260_2320","XAUUSD","M30","BUY","WIN","102.03","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2320_2384","XAUUSD","M30","SELL","WIN","70.05","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2384_2558","XAUUSD","M30","BUY","WIN","146.52","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2558_2600","XAUUSD","M30","SELL","LOSS","-64.94","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2600_2638","XAUUSD","M30","BUY","LOSS","-32.13","20","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2638_2667","XAUUSD","M30","SELL","LOSS","-35.98","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2667_2716","XAUUSD","M30","BUY","WIN","42.23","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2716_2752","XAUUSD","M30","SELL","LOSS","-63.45","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2752_2785","XAUUSD","M30","BUY","LOSS","-19.79","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2785_2804","XAUUSD","M30","SELL","LOSS","-16.4","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2804_2808","XAUUSD","M30","BUY","LOSS","-106.16","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2808_2849","XAUUSD","M30","SELL","LOSS","-84.14","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2849_2923","XAUUSD","M30","BUY","WIN","69.59","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2923_2953","XAUUSD","M30","SELL","LOSS","-20.61","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2953_2973","XAUUSD","M30","BUY","LOSS","-31.94","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_2973_3013","XAUUSD","M30","SELL","LOSS","-50.06","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3013_3039","XAUUSD","M30","BUY","LOSS","-56.91","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3039_3069","XAUUSD","M30","SELL","LOSS","-22.63","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3069_3091","XAUUSD","M30","BUY","LOSS","-29.96","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3091_3136","XAUUSD","M30","SELL","WIN","30.28","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3136_3159","XAUUSD","M30","BUY","LOSS","-24.16","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3159_3205","XAUUSD","M30","SELL","WIN","38.37","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3205_3206","XAUUSD","M30","BUY","WIN","0.94","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3206_3239","XAUUSD","M30","SELL","LOSS","-27.86","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3239_3278","XAUUSD","M30","BUY","LOSS","-27.11","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3278_3397","XAUUSD","M30","SELL","WIN","104.69","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3397_3443","XAUUSD","M30","BUY","LOSS","-24.24","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3443_3465","XAUUSD","M30","SELL","LOSS","-57.09","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3465_3486","XAUUSD","M30","BUY","LOSS","-45.38","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3486_3536","XAUUSD","M30","SELL","WIN","35.2","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3536_3649","XAUUSD","M30","BUY","WIN","168.8","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3649_3675","XAUUSD","M30","SELL","LOSS","-4.78","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3675_3692","XAUUSD","M30","BUY","LOSS","-33.89","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3692_3725","XAUUSD","M30","SELL","LOSS","-34.67","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3725_3756","XAUUSD","M30","BUY","LOSS","-23.69","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3756_3787","XAUUSD","M30","SELL","LOSS","-6.95","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3787_3808","XAUUSD","M30","BUY","LOSS","-21.61","60","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3808_3837","XAUUSD","M30","SELL","LOSS","-25.72","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3837_3856","XAUUSD","M30","BUY","LOSS","-26.89","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3856_3936","XAUUSD","M30","SELL","WIN","107.39","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3936_3973","XAUUSD","M30","BUY","LOSS","-30.49","40","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_3973_4029","XAUUSD","M30","SELL","WIN","11.29","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4029_4068","XAUUSD","M30","BUY","LOSS","-25.35","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4068_4090","XAUUSD","M30","SELL","LOSS","-22.23","83,33","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4090_4107","XAUUSD","M30","BUY","LOSS","-1.46","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4107_4131","XAUUSD","M30","SELL","LOSS","-47.45","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4131_4177","XAUUSD","M30","BUY","LOSS","-35.49","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4177_4295","XAUUSD","M30","SELL","WIN","34.75","83,33","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4295_4361","XAUUSD","M30","BUY","WIN","12.18","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4361_4405","XAUUSD","M30","SELL","LOSS","-18.9","83,33","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4405_4433","XAUUSD","M30","BUY","LOSS","-42.97","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4433_4492","XAUUSD","M30","SELL","WIN","20.96","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4492_4528","XAUUSD","M30","BUY","LOSS","-22.43","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4528_4605","XAUUSD","M30","SELL","WIN","104.18","83,33","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4605_4643","XAUUSD","M30","BUY","LOSS","-63.92","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4643_4737","XAUUSD","M30","SELL","WIN","125.75","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4737_4837","XAUUSD","M30","BUY","WIN","159.75","33,33","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4837_4857","XAUUSD","M30","SELL","LOSS","-31.11","83,33","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4857_4889","XAUUSD","M30","BUY","LOSS","-19.44","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4889_4908","XAUUSD","M30","SELL","LOSS","-39.22","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"XAUUSD_M30_SMA_CROSS_20,50_4908_4916","XAUUSD","M30","BUY","LOSS","-110.69","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_34_40","EURUSD","D1","SELL","LOSS","-0.02132","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_40_99","EURUSD","D1","BUY","WIN","0.01721","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_99_115","EURUSD","D1","SELL","LOSS","-0.00899","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_115_119","EURUSD","D1","BUY","LOSS","-0.01005","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_119_153","EURUSD","D1","SELL","WIN","0.00772","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_153_196","EURUSD","D1","BUY","WIN","0.00223","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_196_252","EURUSD","D1","SELL","WIN","0.012","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_252_262","EURUSD","D1","BUY","LOSS","-0.01064","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_262_346","EURUSD","D1","SELL","WIN","0.03273","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_346_354","EURUSD","D1","BUY","LOSS","-0.01176","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_354_363","EURUSD","D1","SELL","LOSS","-0.01347","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_363_375","EURUSD","D1","BUY","LOSS","-0.01327","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_375_444","EURUSD","D1","SELL","WIN","0.0549","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_444_453","EURUSD","D1","BUY","LOSS","-0.02619","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_453_551","EURUSD","D1","SELL","WIN","0.04391","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_551_557","EURUSD","D1","BUY","LOSS","-0.03254","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_557_558","EURUSD","D1","SELL","LOSS","-0.01515","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_558_632","EURUSD","D1","BUY","WIN","0.07713","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_632_655","EURUSD","D1","SELL","LOSS","-0.00947","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_655_695","EURUSD","D1","BUY","WIN","0.0095","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_695_718","EURUSD","D1","SELL","LOSS","-0.00656","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_718_755","EURUSD","D1","BUY","WIN","0.00283","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_755_819","EURUSD","D1","SELL","WIN","0.02384","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_819_872","EURUSD","D1","BUY","WIN","0.01726","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_872_904","EURUSD","D1","SELL","WIN","0.00338","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_904_919","EURUSD","D1","BUY","LOSS","-0.00248","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_919_953","EURUSD","D1","SELL","WIN","0.0043","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_953_976","EURUSD","D1","BUY","LOSS","-0.00524","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_976_993","EURUSD","D1","SELL","LOSS","-0.00865","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_993_1058","EURUSD","D1","BUY","WIN","0.0152","0","NO_TRADE_RECOMMENDED","0","bloquear trade: conflito MTF alto; alvo estatístico não confiável","BLOCK","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1058_1138","EURUSD","D1","SELL","WIN","0.05505","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1138_1140","EURUSD","D1","BUY","LOSS","-0.00428","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1140_1151","EURUSD","D1","SELL","LOSS","-0.01035","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1151_1269","EURUSD","D1","BUY","WIN","0.09163","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1269_1275","EURUSD","D1","SELL","LOSS","-0.02586","50","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1275_1319","EURUSD","D1","BUY","LOSS","-0.00363","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1319_1359","EURUSD","D1","SELL","LOSS","-0.00419","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1359_1386","EURUSD","D1","BUY","LOSS","-0.0023","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1386_1393","EURUSD","D1","SELL","LOSS","-0.01124","66,67","REDUCED_TARGET","1,2","alvo reduzido por alinhamento parcial; realizar parcial rápida e evitar RR alto","CAUTION","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1393_1420","EURUSD","D1","BUY","LOSS","-0.00679","100","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1420_1449","EURUSD","D1","SELL","WIN","0.00164","75","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
"EURUSD_D1_EMA_CROSS_9,34_1449_1475","EURUSD","D1","BUY","LOSS","-0.00134","80","TREND_EXTENSION_TARGET","2","alvo permitido por alinhamento MTF >=70; usar extensão de tendência, swing e ATR","ALLOW","PAPER_ONLY","FORBIDDEN"
